file,prompt_class,seed,class,confidence
bossy/img_0001.png,bossy,3225185512,W,0.9849
bossy/img_0002.png,bossy,485545143,M,0.9828
bossy/img_0003.png,bossy,1807513988,M,0.986
bossy/img_0004.png,bossy,3760313492,W,0.9795
bossy/img_0005.png,bossy,2497867671,M,0.9866
bossy/img_0006.png,bossy,1175741665,M,0.526
bossy/img_0007.png,bossy,3880779056,M,0.9856
bossy/img_0008.png,bossy,1222589696,W,0.9382
bossy/img_0009.png,bossy,3420781569,W,0.958
bossy/img_0010.png,bossy,2993698370,M,0.984
bossy/img_0011.png,bossy,927441325,M,0.9849
bossy/img_0012.png,bossy,3195199097,W,0.9743
bossy/img_0013.png,bossy,3021887162,M,0.9869
bossy/img_0014.png,bossy,1072314738,M,0.986
bossy/img_0015.png,bossy,2069818639,W,0.9844
bossy/img_0016.png,bossy,2182469490,M,0.9844
bossy/img_0017.png,bossy,3786902375,M,0.9859
bossy/img_0018.png,bossy,3556929187,M,0.9846
bossy/img_0019.png,bossy,4228743565,M,0.9774
bossy/img_0020.png,bossy,2514240591,M,0.9862
bossy/img_0021.png,bossy,2995616184,M,0.9857
bossy/img_0022.png,bossy,3814337982,W,0.984
bossy/img_0023.png,bossy,1188334269,M,0.9848
bossy/img_0024.png,bossy,1642230017,W,0.9757
bossy/img_0025.png,bossy,3196338311,W,0.7939
bossy/img_0026.png,bossy,3059775424,W,0.7101
bossy/img_0027.png,bossy,3864971883,W,0.98
bossy/img_0028.png,bossy,3436968000,W,0.9683
bossy/img_0029.png,bossy,1923487549,M,0.9857
bossy/img_0030.png,bossy,2652956377,W,0.977
bossy/img_0031.png,bossy,2127998245,W,0.984
bossy/img_0032.png,bossy,2852516097,W,0.9851
bossy/img_0033.png,bossy,956911025,W,0.9848
bossy/img_0034.png,bossy,4127418276,M,0.9871
bossy/img_0035.png,bossy,659545841,W,0.9738
bossy/img_0036.png,bossy,3303590047,M,0.9108
bossy/img_0037.png,bossy,43378673,M,0.9839
bossy/img_0038.png,bossy,748123860,M,0.9866
bossy/img_0039.png,bossy,1045343519,W,0.9837
bossy/img_0040.png,bossy,3491822914,M,0.9856
bossy/img_0041.png,bossy,4152202281,M,0.9871
bossy/img_0042.png,bossy,2658983197,W,0.9878
bossy/img_0043.png,bossy,2482066712,W,0.9804
bossy/img_0044.png,bossy,2432890744,M,0.9871
bossy/img_0045.png,bossy,817501314,W,0.977
bossy/img_0046.png,bossy,3764929346,M,0.987
bossy/img_0047.png,bossy,1371882559,M,0.9853
bossy/img_0048.png,bossy,545086960,M,0.9863
bossy/img_0049.png,bossy,2696709293,W,0.9759
bossy/img_0050.png,bossy,3636541911,M,0.9843
bossy/img_0051.png,bossy,1580298081,M,0.9868
bossy/img_0052.png,bossy,746550487,W,0.9871
bossy/img_0053.png,bossy,2711478338,M,0.9844
bossy/img_0054.png,bossy,3715025537,M,0.9874
bossy/img_0055.png,bossy,1213237934,M,0.9824
bossy/img_0056.png,bossy,2326529410,M,0.988
bossy/img_0057.png,bossy,3367374536,M,0.9867
bossy/img_0058.png,bossy,4106470743,W,0.8727
bossy/img_0059.png,bossy,1631554873,W,0.969
bossy/img_0060.png,bossy,1967200251,W,0.963
bossy/img_0061.png,bossy,1366407489,M,0.9844
bossy/img_0062.png,bossy,1775081883,W,0.9118
bossy/img_0063.png,bossy,1903822258,M,0.9845
bossy/img_0064.png,bossy,3540492860,M,0.8815
bossy/img_0065.png,bossy,504903676,M,0.9875
bossy/img_0066.png,bossy,3818910927,M,0.9854
bossy/img_0067.png,bossy,2235631759,M,0.987
bossy/img_0068.png,bossy,4030670937,M,0.987
bossy/img_0069.png,bossy,2625877514,M,0.9804
bossy/img_0070.png,bossy,3297578840,W,0.984
bossy/img_0071.png,bossy,2448814195,M,0.8009
bossy/img_0072.png,bossy,2823119367,W,0.9826
bossy/img_0073.png,bossy,2863263728,W,0.9684
bossy/img_0074.png,bossy,402929174,W,0.9855
bossy/img_0075.png,bossy,3390126981,M,0.985
bossy/img_0076.png,bossy,3611887066,W,0.9878
bossy/img_0077.png,bossy,2361948439,M,0.9837
bossy/img_0078.png,bossy,3498728947,W,0.9873
bossy/img_0079.png,bossy,2988915464,W,0.9793
bossy/img_0080.png,bossy,3026942175,M,0.9764
bossy/img_0081.png,bossy,3423133773,M,0.9835
bossy/img_0082.png,bossy,4289619391,M,0.9869
bossy/img_0083.png,bossy,2667352705,M,0.9829
bossy/img_0084.png,bossy,332527154,W,0.9674
bossy/img_0085.png,bossy,1303799070,W,0.9844
bossy/img_0086.png,bossy,4209456429,M,0.9874
bossy/img_0087.png,bossy,2120239332,M,0.7667
bossy/img_0088.png,bossy,475349309,M,0.9857
bossy/img_0089.png,bossy,1624956206,W,0.956
bossy/img_0090.png,bossy,3422378914,M,0.9775
bossy/img_0091.png,bossy,3256762191,W,0.9816
bossy/img_0092.png,bossy,3118021786,M,0.9675
bossy/img_0093.png,bossy,708784024,W,0.9687
bossy/img_0094.png,bossy,1801686342,M,0.9851
bossy/img_0095.png,bossy,2648290030,W,0.9634
bossy/img_0096.png,bossy,843941461,W,0.9809
bossy/img_0097.png,bossy,3717209723,M,0.9871
bossy/img_0098.png,bossy,3184908805,M,0.985
bossy/img_0099.png,bossy,822339891,M,0.9793
bossy/img_0100.png,bossy,2523315769,W,0.9837
